#time,flux,flux_err
1545.596177028,1.001934290,0.000280634
1545.616611098,1.001723051,0.000280614
1545.637044969,1.001656651,0.000280625
1545.677913010,1.001597404,0.000280589
1545.698346881,1.001592994,0.000280593
1545.718780953,1.001687407,0.000280618
1545.739214924,1.001748800,0.000280615
1545.759648896,1.001951933,0.000280637
1545.780082868,1.001503944,0.000280574
1545.800516841,1.001844645,0.000280598
1545.820950814,1.001600146,0.000280611
1545.861818760,1.001648664,0.000280603
1545.882252734,1.001851082,0.000280743
1545.902686808,1.001405239,0.000280560
1545.923120682,1.001700997,0.000280601
1545.943554757,1.001608372,0.000280609
1545.963988731,1.001711130,0.000280591
1545.984422606,1.001467466,0.000280592
1546.004856682,1.002077818,0.000280637
1546.025290657,1.002151966,0.000280698
1546.045724533,1.002218843,0.000280650
1546.066158610,1.001961827,0.000280739
1546.086592586,1.001989841,0.000280618
1546.107026663,1.002047181,0.000280643
1546.127460540,1.001712918,0.000280646
1546.147894517,1.001370788,0.000280643
1546.168328595,1.001595855,0.000280650
1546.188762473,1.001669168,0.000280586
1546.209196451,1.002185464,0.000280643
1546.250064408,1.002036095,0.000280736
1546.270498387,1.001824260,0.000280621
1546.290932366,1.001411080,0.000280631
1546.311366346,1.001894116,0.000280725
1546.331800425,1.002094030,0.000280749
1546.352234306,1.002227545,0.000280759
1546.372668286,1.001698017,0.000280708
1546.393102367,1.002523184,0.000280769
1546.413536348,1.001808047,0.000280693
1546.433970229,1.001785517,0.000280722
1546.454404310,1.001806021,0.000280715
1546.474838292,1.002296209,0.000280735
1546.515706257,1.001923561,0.000280715
1546.536140239,1.001977324,0.000280723
1546.556574322,1.001318455,0.000280684
1546.577008205,1.001690626,0.000280707
1546.597442189,1.002190709,0.000280732
1546.617876273,1.002184868,0.000280745
1546.638310157,1.002077103,0.000280733
1546.658744141,1.002113938,0.000280741
1546.679178226,1.002057195,0.000280728
1546.699612110,1.002057910,0.000280730
1546.720046196,1.001553535,0.000280700
1546.740480181,1.002569318,0.000280775
1546.760914067,1.001865864,0.000280726
1546.781348153,1.002305269,0.000280737
1546.801782139,1.002083063,0.000280730
1546.822216025,1.001671195,0.000280679
1546.842650112,1.002152681,0.000280730
1546.863084099,1.002386928,0.000280749
1546.883518187,1.002324700,0.000280736
1546.903952074,1.001756191,0.000280701
1546.924386062,1.002187133,0.000280731
1546.944820051,1.002057672,0.000280710
1546.965254039,1.002279997,0.000280746
1546.985688028,1.003046989,0.000280785
1547.006122017,1.001886010,0.000280701
1547.026556006,1.002163768,0.000280724
1547.046989996,1.002443910,0.000280739
1547.067423986,1.001918077,0.000280692
1547.087857976,1.002933741,0.000280777
1547.108292066,1.001744747,0.000280690
1547.128726057,1.001989961,0.000280706
1547.149159948,1.002144098,0.000280702
1547.169594039,1.002110362,0.000280714
1547.190028031,1.001764059,0.000280670
1547.210461923,1.001831174,0.000280689
1547.230896015,1.002213001,0.000280696
1547.271764100,1.001662493,0.000280670
1547.292197993,1.002624750,0.000280744
1547.312631986,1.002091289,0.000280689
1547.333066080,1.002175331,0.000280701
1547.353499973,1.001998782,0.000280708
1547.373933968,1.001886010,0.000280686
1547.394368062,1.002327561,0.000280697
1547.414801957,1.001909614,0.000280684
1547.435235951,1.001883030,0.000280692
1547.476103942,1.001939774,0.000280689
1547.496538038,1.002232552,0.000280711
1547.516972034,1.002268434,0.000280709
1547.537405930,1.002047420,0.000280697
1547.557840026,1.002082825,0.000280694
1547.578274023,1.002078056,0.000280696
1547.598708020,1.002040267,0.000280675
1547.619142018,1.002184749,0.000280695
1547.639576016,1.002380490,0.000280720
1547.660010013,1.002315402,0.000280708
1547.680444012,1.002422452,0.000280726
1547.700878010,1.001927853,0.000280684
1547.721312009,1.002247930,0.000280692
1547.741746008,1.001884937,0.000280689
1547.762180007,1.001711845,0.000280659
1547.782614107,1.001532435,0.000280647
1547.803048007,1.001227975,0.000280627
1547.823482107,1.001953483,0.000280691
1547.843916107,1.001711011,0.000280660
1547.864350008,1.002462149,0.000280706
1547.884784109,1.002068877,0.000280687
1547.905218110,1.001486421,0.000280634
1547.925652012,1.002188087,0.000280682
1547.946086114,1.002203584,0.000280686
1547.966520116,1.001701593,0.000280657
1547.986954018,1.001749039,0.000280656
1548.007388121,1.002065659,0.000280672
1548.027822124,1.002099872,0.000280680
1548.048256227,1.001673818,0.000280659
1548.068690130,1.001721501,0.000280643
1548.089124134,1.001173735,0.000280610
1548.109558238,1.001579165,0.000280641
1548.129992142,1.002256036,0.000280688
1548.150426147,1.001781464,0.000280660
1548.170860252,1.001806140,0.000280661
1548.191294157,1.001436353,0.000280627
1548.211728262,1.001687169,0.000280644
1548.232162168,1.001631618,0.000280649
1548.252596174,1.002061963,0.000280648
1548.273030280,1.001635790,0.000280637
1548.293464286,1.001917243,0.000280659
1548.334332300,1.001546741,0.000280637
1548.354766308,1.001551151,0.000280629
1548.375200215,1.001610994,0.000280637
1548.395634323,1.001862645,0.000280652
1548.416068331,1.002158046,0.000280672
1548.436502439,1.002233386,0.000280678
1548.456936348,1.001581669,0.000280626
1548.477370357,1.001392126,0.000280618
1548.497804466,1.001485467,0.000280632
1548.518238376,1.001351595,0.000280604
1548.538672386,1.001984119,0.000280653
1548.559106496,1.001668930,0.000280641
1548.579540406,1.001235604,0.000280598
1548.599974517,1.001292348,0.000280640
1548.620408527,1.001391053,0.000280602
1548.640842439,1.001828551,0.000280644
1548.661276550,1.001877427,0.000280632
1548.681710562,1.001674891,0.000280637
1548.702144474,1.001982570,0.000280646
1548.722578586,1.001550913,0.000280620
1548.743012598,1.001411438,0.000280610
1548.763446611,1.002012253,0.000280658
1548.783880624,1.001506805,0.000280603
1548.804314638,1.001753926,0.000280633
1548.845182665,1.001460195,0.000280600
1548.865616679,1.001564741,0.000280599
1548.886050694,1.001605630,0.000280612
1548.906484708,1.001959920,0.000280644
1548.926918723,1.001532793,0.000280601
1548.947352739,1.001603007,0.000280605
1548.967786754,1.000828385,0.000280548
1549.029088802,1.001415730,0.000280641
1549.049522919,1.001546502,0.000280653
1549.069956936,1.001117468,0.000280564
1549.090390853,1.001254201,0.000280585
1549.110824970,1.001022339,0.000280562
1549.131258988,1.001347542,0.000280580
1549.151692906,1.000907779,0.000280545
1549.172127024,1.000593781,0.000280507
1549.192561043,1.001033664,0.000280553
1549.212995162,1.001332164,0.000280665
1549.233429081,1.001108766,0.000280640
1549.253863100,1.000919580,0.000280554
1549.274297220,1.000538588,0.000280522
1549.294731139,1.001151681,0.000280551
1549.315165159,1.000684023,0.000280527
1549.335599280,1.000892758,0.000280570
1549.376467322,1.000793338,0.000280624
1549.396901343,1.000940919,0.000280644
1549.417335364,1.001217127,0.000280612
1549.437769386,1.001040459,0.000280636
1549.458203408,1.000855803,0.000280577
1549.478637431,1.001924157,0.000280700
1549.499071453,1.000709772,0.000280605
1549.519505476,1.000786662,0.000280612
1549.539939499,1.000597835,0.000280601
1549.560373522,1.000843287,0.000280627
1549.580807546,1.001103759,0.000280650
1549.601241670,1.000447631,0.000280583
1549.621675594,1.000882626,0.000280616
1549.642109619,1.000485063,0.000280592
1549.662543743,1.000323296,0.000280573
1549.682977668,1.000460744,0.000280576
1549.703411694,1.000954390,0.000280621
1549.723845819,1.000452518,0.000280583
1549.744279745,1.000633717,0.000280585
1549.764713871,1.000512481,0.000280587
1549.785147898,1.000717282,0.000280593
1549.805581824,1.000916719,0.000280610
1549.826015951,1.000262976,0.000280571
1549.846449979,1.000476837,0.000280593
1549.866883906,1.000000119,0.000280531
1549.887318034,1.000091672,0.000280568
1549.907752062,1.001582980,0.000280672
1549.928186190,1.000821710,0.000280601
1549.948620118,1.000489712,0.000280584
1549.969054147,1.000526905,0.000280572
1549.989488276,1.000447512,0.000280570
1550.009922206,1.000864506,0.000280598
1550.030356235,1.000692248,0.000280596
1550.050790365,1.000252366,0.000280547
1550.071224395,1.000622988,0.000280585
1550.091658326,1.000632763,0.000280574
1550.112092456,1.000455022,0.000280565
1550.132526387,1.000619888,0.000280591
1550.152960519,0.999982536,0.000280531
1550.173394550,1.000145555,0.000280550
1550.193828482,1.000613093,0.000280570
1550.214262614,1.000298619,0.000280536
1550.234696646,1.000222802,0.000280534
1550.255130579,1.000499249,0.000280565
1550.275564712,1.000214815,0.000280536
1550.295998745,1.000613809,0.000280570
1550.316432878,1.000053048,0.000280536
1550.336866812,1.000345826,0.000280561
1550.377734980,1.000340819,0.000280554
1550.398168914,1.000036597,0.000280524
1550.418602949,1.000553727,0.000280574
1550.439037084,1.000024796,0.000280523
1550.459471019,0.999938846,0.000280525
1550.479905155,1.000475645,0.000280563
1550.500339191,1.000276804,0.000280553
1550.520773127,1.000360250,0.000280558
1550.541207263,1.000071883,0.000280526
1550.561641300,1.000473380,0.000280554
1550.582075237,0.999984086,0.000280521
1550.602509374,1.000853062,0.000280566
1550.622943411,1.000078321,0.000280531
1550.643377449,1.000883341,0.000280598
1550.663811487,1.000256658,0.000280533
1550.684245525,1.000294089,0.000280516
1550.704679664,1.000747681,0.000280557
1550.725113602,1.000141382,0.000280511
1550.745547641,1.000635862,0.000280567
1550.765981781,1.001485229,0.000280605
1550.786415720,1.000517607,0.000280536
1550.806849760,1.000091195,0.000280516
1550.847717840,1.000636578,0.000280537
1550.868151981,1.000699162,0.000280554
1550.888586022,1.000474453,0.000280531
1550.909019963,1.000359416,0.000280525
1550.949888146,1.000704169,0.000280527
1550.970322088,1.000894427,0.000280574
1550.990756230,1.000633478,0.000280546
1551.011190273,1.000384927,0.000280532
1551.031624216,1.000235438,0.000280510
1551.052058358,1.000164390,0.000280512
1551.072492402,1.000328660,0.000280489
1551.092926545,1.000694036,0.000280551
1551.113360489,1.000681520,0.000280551
1551.133794533,1.000429630,0.000280517
1551.154228678,1.000812292,0.000280539
1551.174662622,1.001041770,0.000280558
1551.195096667,1.000668645,0.000280528
1551.215530812,1.000938892,0.000280558
1551.235964758,1.001076579,0.000280552
1551.256398903,1.000553370,0.000280539
1551.276832949,1.000900626,0.000280567
1551.297266996,1.001181006,0.000280560
1551.317701042,1.000498533,0.000280528
1551.338135089,1.001349807,0.000280587
1551.358569136,1.001010299,0.000280488
1551.379003183,1.001466870,0.000280586
1551.399437230,1.000802040,0.000280482
1551.419871378,1.000640750,0.000280540
1551.440305326,1.001105070,0.000280513
1551.460739375,1.001265526,0.000280558
1551.481173523,1.001385331,0.000280571
1551.522041521,1.001084089,0.000280551
1551.562909620,1.000929117,0.000280546
1551.583343670,1.002027035,0.000280630
1551.603777820,1.001145005,0.000280560
1551.644645922,1.000891805,0.000280493
1551.665079973,1.001089573,0.000280556
1551.685513924,1.000645161,0.000280485
1551.705948075,1.001196742,0.000280561
1551.726382127,1.000908256,0.000280501
1551.746816079,1.001123548,0.000280560
1551.767250231,1.000568509,0.000280485
1551.808118437,1.001201749,0.000280542
1551.869420597,1.001175046,0.000280551
1551.889854551,1.001276731,0.000280549
1551.910288605,1.001214981,0.000280553
1551.930722759,1.001013160,0.000280459
1551.951156814,1.001191974,0.000280555
1551.971590769,1.001116753,0.000280536
1551.992024924,1.001542687,0.000280552
1552.012458980,1.000963092,0.000280529
1552.032893035,1.001093984,0.000280555
1552.053327091,1.000767469,0.000280526
1552.073761148,1.001480818,0.000280553
1552.094195204,1.000842452,0.000280524
1552.114629261,1.000819445,0.000280511
1552.135063218,1.000954866,0.000280530
1552.155497375,1.000894189,0.000280531
1552.175931433,1.001332164,0.000280558
1552.196365591,1.001567006,0.000280552
1552.216799549,1.001124859,0.000280535
1552.257667766,1.000951290,0.000280490
1552.278101725,1.001663089,0.000280569
1552.298535784,1.000955820,0.000280536
1552.318969943,1.001043677,0.000280522
1552.339403903,1.000982165,0.000280535
1552.359838063,1.001041412,0.000280503
1552.380272123,1.000930071,0.000280434
1552.400706083,1.000708342,0.000280470
1552.421140244,1.001368284,0.000280551
1552.441574305,1.001132250,0.000280523
1552.462008366,1.001491785,0.000280555
1552.482442428,1.001525521,0.000280559
1552.502876490,1.000922203,0.000280489
1552.523310552,1.001653314,0.000280544
1552.543744614,1.001698136,0.000280553
1552.564178677,1.001044035,0.000280520
1552.584612839,1.001304507,0.000280495
1552.605046803,1.001609683,0.000280534
1552.625480866,1.001237988,0.000280524
1552.645915029,1.001570344,0.000280541
1552.666349093,1.001370668,0.000280518
1552.686783057,1.001432061,0.000280503
1552.707217222,1.001470089,0.000280466
1552.727651186,1.001851916,0.000280547
1552.748085351,1.001643896,0.000280532
1552.768519417,1.001382351,0.000280515
1552.788953382,1.001183152,0.000280456
1552.809387548,1.001433372,0.000280471
1552.829821614,1.001420498,0.000280453
1552.850255580,1.001088381,0.000280381
1552.870689746,1.001852512,0.000280544
1552.891123813,1.001566529,0.000280465
1552.911557780,1.002174616,0.000280543
1552.931991947,1.001319170,0.000280389
1552.952426015,1.002269506,0.000280529
1552.972860183,1.001677155,0.000280444
1552.993294151,1.002376437,0.000280524
1553.013728219,1.001696706,0.000280416
1553.034162387,1.001902342,0.000280445
1553.054596356,1.001873255,0.000280480
1553.075030425,1.001550317,0.000280416
1553.095464595,1.001588821,0.000280488
1553.115898664,1.001829982,0.000280430
1553.136332734,1.002171516,0.000280475
1553.156766804,1.001888752,0.000280431
1553.177200875,1.001893878,0.000280410
1553.197634945,1.001669645,0.000280423
1553.218069016,1.001794815,0.000280503
1553.279371230,1.001638532,0.000280402
1553.299805402,1.002158403,0.000280430
1553.320239474,1.001597643,0.000280412
1553.340673447,1.001752496,0.000280385
1553.361107620,1.001691341,0.000280403
1553.381541593,1.001616240,0.000280416
1553.401975666,1.001810908,0.000280449
1553.422409839,1.001737356,0.000280390
1553.463277887,0.982544959,0.000278784
1553.524580211,0.914775491,0.000273413
1553.545014286,0.886774421,0.000271102
1553.565448261,0.854776323,0.000268455
1553.585882436,0.820862830,0.000265769
1553.606316512,0.785892904,0.000262474
1553.626750488,0.752083242,0.000259735
1553.647184665,0.714286327,0.000256553
1553.667618741,0.678258061,0.000253300
1553.688052918,0.642953694,0.000250321
1553.708486895,0.609719515,0.000247275
1553.728920972,0.581007004,0.000244655
1553.749355150,0.560890138,0.000242809
1553.769789128,0.557172358,0.000242497
1553.790223206,0.571727633,0.000243743
1553.810657384,0.597798884,0.000246089
1553.831091463,0.629828691,0.000249107
1553.851525542,0.664536357,0.000252120
1553.871959621,0.700681925,0.000255280
1553.892393701,0.736573637,0.000258465
1553.912827780,0.772760093,0.000261387
1553.933261860,0.808209360,0.000264637
1553.953695940,0.842128336,0.000267406
1553.974130121,0.874457002,0.000269945
1553.994564102,0.904984772,0.000272617
1554.014998182,0.931727588,0.000274705
1554.035432264,0.955921829,0.000276531
1554.055866345,0.975381613,0.000278219
1554.076300527,0.990502357,0.000279440
1554.117168591,1.001360178,0.000280359
1554.137602774,1.001569867,0.000280327
1554.178470839,1.001285672,0.000280326
1554.198905023,1.001668692,0.000280321
1554.219339006,1.001870275,0.000280341
1554.239773190,1.000947475,0.000280307
1554.260207274,1.001575828,0.000280327
1554.280641258,1.001601577,0.000280352
1554.301075443,1.001978397,0.000280336
1554.341943613,1.001331687,0.000280323
1554.362377698,1.002013683,0.000280375
1554.382811784,1.001628757,0.000280309
1554.403245870,1.001738429,0.000280341
1554.423679956,1.001423120,0.000280279
1554.444114042,1.001639247,0.000280344
1554.464548229,1.001151323,0.000280314
1554.484982315,1.001314998,0.000280284
1554.505416302,1.001667500,0.000280324
1554.525850490,1.001292944,0.000280275
1554.546284577,1.001094341,0.000280255
1554.566718565,1.001333714,0.000280295
1554.587152753,1.001735449,0.000280302
1554.607586842,1.001304746,0.000280309
1554.628021030,1.001142502,0.000280259
1554.648455019,1.001522422,0.000280282
1554.668889008,1.001463532,0.000280278
1554.689323198,1.001793146,0.000280308
1554.709757288,1.001831889,0.000280308
1554.730191277,1.001031876,0.000280251
1554.750625468,1.001000285,0.000280248
1554.791493749,1.001340747,0.000280255
1554.832361831,1.001748085,0.000280315
1554.852796022,1.001612186,0.000280315
1554.873230014,1.001221061,0.000280284
1554.893664106,1.001493096,0.000280280
1554.914098298,1.001572251,0.000280305
1554.934532290,1.001347899,0.000280255
1554.954966383,1.001414776,0.000280277
1554.975400576,1.001230597,0.000280271
1554.995834669,1.001296520,0.000280255
1555.016268763,1.001489639,0.000280263
1555.036702857,1.001213312,0.000280255
1555.057136951,1.001275659,0.000280230
1555.077571045,1.001027226,0.000280223
1555.098005139,1.001096606,0.000280244
1555.118439234,1.001728654,0.000280246
1555.138873429,1.001738429,0.000280268
1555.159307424,1.001490831,0.000280239
1555.179741620,1.001444221,0.000280219
1555.200175715,1.001410365,0.000280220
1555.220609711,1.001242995,0.000280207
1555.241043908,1.001123428,0.000280215
1555.261478004,1.001245499,0.000280186
1555.281912001,1.001383305,0.000280225
1555.302346198,1.002065539,0.000280328
1555.322780195,1.000674605,0.000280166
1555.343214393,1.001178145,0.000280174
1555.363648490,1.000951767,0.000280220
1555.384082488,1.001293778,0.000280231
1555.404516687,1.001355171,0.000280174
1555.424950785,1.001161098,0.000280187
1555.445384784,1.001962900,0.000280253
1555.465818983,1.000909567,0.000280196
1555.486253082,1.001150727,0.000280209
1555.506687282,1.000810623,0.000280199
1555.527121282,1.001152277,0.000280186
1555.547555382,1.001300097,0.000280209
1555.567989582,1.001262546,0.000280172
1555.588423583,1.001469612,0.000280204
1555.608857683,1.001418710,0.000280175
1555.629291884,1.001523614,0.000280242
1555.649725886,1.001604795,0.000280219
1555.670159987,1.001389027,0.000280202
1555.690594189,1.001802683,0.000280244
1555.711028291,1.001641512,0.000280225
1555.731462393,1.001145959,0.000280163
1555.751896496,1.001277566,0.000280232
1555.772330599,1.001163602,0.000280175
1555.792764702,1.001475692,0.000280181
1555.813198805,1.001466155,0.000280186
1555.833632909,1.001484871,0.000280211
1555.854067112,1.001311064,0.000280186
1555.874501116,1.001614094,0.000280216
1555.894935321,1.001575470,0.000280206
1555.915369425,1.001555920,0.000280197
1555.935803430,1.001078606,0.000280186
1555.956237635,1.001158953,0.000280159
1555.976671640,1.001348019,0.000280175
1555.997105746,1.001738667,0.000280206
1556.017539952,1.001496553,0.000280194
1556.037973958,1.001675606,0.000280227
1556.058408164,1.001107574,0.000280182
1556.078842271,1.001068115,0.000280166
1556.099276277,1.001213431,0.000280173
1556.119710485,1.001324296,0.000280170
1556.140144592,1.001038551,0.000280134
1556.160578599,1.001509547,0.000280201
1556.181012807,1.001127481,0.000280170
1556.221881024,1.001178861,0.000280163
1556.283183450,1.001643777,0.000280170
1556.303617459,1.001344562,0.000280186
1556.324051569,1.001575232,0.000280185
1556.344485779,1.001698852,0.000280187
1556.364919889,1.001040816,0.000280107
1556.385353899,1.001204848,0.000280123
1556.405788109,1.001460552,0.000280171
1556.426222220,1.001693606,0.000280163
1556.446656331,1.001514673,0.000280178
1556.467090443,1.000935316,0.000280145
1556.487524554,1.001347780,0.000280158
1556.507958765,1.001507640,0.000280177
1556.528392777,1.001008987,0.000280152
1556.548826889,1.001026750,0.000280111
1556.569261102,1.001827836,0.000280196
1556.589695114,1.001457810,0.000280144
1556.610129327,1.001369238,0.000280147
1556.630563341,1.001356006,0.000280147
1556.650997454,1.001045227,0.000280134
1556.671431668,1.001466036,0.000280196
1556.691865682,1.001561761,0.000280163
1556.712299796,1.001417518,0.000280106
1556.732734011,1.001669049,0.000280145
1556.753168026,1.001329899,0.000280155
1556.773602141,1.001877069,0.000280150
1556.794036356,1.002060413,0.000280200
1556.814470371,1.001418829,0.000280134
1556.834904587,1.001385927,0.000280082
1556.855338703,1.001201391,0.000280122
1556.875772819,1.001799464,0.000280192
1556.896206936,1.001518607,0.000280143
1556.916641053,1.001602650,0.000280136
1556.937075170,1.001461625,0.000280135
1556.957509287,1.001455069,0.000280135
1556.977943404,1.001100779,0.000280129
1556.998377622,1.001377106,0.000280094
1557.018811740,1.001637220,0.000280166
1557.039245758,1.002015829,0.000280186
1557.059679977,1.001692414,0.000280123
1557.080114095,1.001127720,0.000280130
1557.100548114,1.001105785,0.000280090
1557.120982333,1.001399279,0.000280121
1557.141416453,1.001111388,0.000280126
1557.161850573,1.001064777,0.000280072
1557.182284693,1.001345873,0.000280140
1557.202718813,1.001625180,0.000280150
1557.223152933,1.001528621,0.000280133
1557.243587054,1.001536369,0.000280131
1557.264021075,1.001453400,0.000280116
1557.284455296,1.001204371,0.000280078
1557.304889417,1.001336575,0.000280038
1557.325323439,1.001628160,0.000280155
1557.345757661,1.001531839,0.000280110
1557.366191783,1.001543045,0.000280103
1557.386626005,1.001469612,0.000280091
1557.407060028,1.001862407,0.000280184
1557.427494151,1.001006722,0.000280094
1557.447928374,1.000968337,0.000279915
1557.468362398,1.000766039,0.000279919
1557.488796521,1.001060009,0.000279932
1557.509230745,1.000843167,0.000279908
1557.550098994,1.000910521,0.000279934
1557.570533118,1.001551747,0.000280027
1557.590967243,1.001288652,0.000279969
1557.611401368,1.001575470,0.000280020
1557.631835493,1.001720428,0.000279965
1557.652269619,1.000806212,0.000279914
1557.672703745,1.001493454,0.000279939
1557.693137871,1.001763225,0.000279968
1557.713572097,1.001547933,0.000279961
1557.734006224,1.000733137,0.000279891
1557.795308605,1.001230597,0.000279889
1557.815742632,1.000844359,0.000279887
1557.836176860,1.001549602,0.000279926
1557.856610988,1.000838757,0.000279867
1557.917913274,1.001779795,0.000279972
1557.938347503,1.001168847,0.000279923
1557.958781632,1.001514196,0.000279888
1559.246098953,0.997666717,0.000266620
1559.286967342,0.997832656,0.000267375
1559.307401388,0.997588933,0.000267170
1559.327835533,0.998034954,0.000267357
1559.348269779,0.998006999,0.000267127
1559.368703824,0.998180866,0.000267709
1559.389138071,0.998227954,0.000267880
1559.409572217,0.997482002,0.000267707
1559.430006363,0.997360349,0.000267956
1559.450440510,0.997732162,0.000267838
1559.470874657,0.998113751,0.000267933
1559.491308805,0.998046219,0.000268190
1559.511742952,0.997968674,0.000267920
1559.532177100,0.998065650,0.000268199
1559.552611248,0.997785568,0.000268311
1559.573045396,0.997799635,0.000268279
1559.593479545,0.997906804,0.000268302
1559.613913693,0.997952163,0.000268688
1559.634347842,0.998371720,0.000268595
1559.654781991,0.997730911,0.000268730
1559.675216241,0.998361886,0.000268585
1559.695650290,0.998313725,0.000268560
1559.716084440,0.998235464,0.000268761
1559.756952741,0.998106182,0.000268687
1559.777386991,0.998089194,0.000268869
1559.797821142,0.998483598,0.000268526
1559.818255193,0.998501122,0.000268835
1559.838689445,0.998898745,0.000268905
1559.859123596,0.998186409,0.000268768
1559.879557648,0.998422801,0.000269110
1559.899991900,0.998345554,0.000269004
1559.920426052,0.998116910,0.000269000
1559.940860305,0.998036444,0.000269210
1559.961294357,0.998583078,0.000268960
1559.981728510,0.998174787,0.000268841
1560.002162764,0.998257577,0.000269152
1560.022596817,0.998930514,0.000269055
1560.043030971,0.998812973,0.000269270
1560.063465225,0.998196900,0.000269152
1560.083899279,0.998947024,0.000269220
1560.104333533,0.998321056,0.000269143
1560.124767688,0.999193013,0.000269258
1560.145201743,0.999122798,0.000269023
1560.165635998,0.998499632,0.000269184
1560.186070153,0.998413920,0.000269262
1560.206504208,0.998735666,0.000269119
1560.226938464,0.998665512,0.000269246
1560.247372620,0.998791099,0.000269160
1560.267806677,0.998804808,0.000269211
1560.288240933,0.998417795,0.000269408
1560.308675090,0.999085844,0.000269346
1560.329109247,0.998856068,0.000269344
1560.349543404,0.998683095,0.000269349
1560.369977561,0.998634756,0.000269360
1560.390411819,0.998831689,0.000269241
1560.410845877,0.998224199,0.000269379
1560.431280035,0.999051630,0.000269347
1560.451714293,0.998912156,0.000269351
1560.472148352,0.998620749,0.000269276
1560.492582611,0.998762608,0.000269390
1560.513016770,0.998863041,0.000269457
1560.533450829,0.998728871,0.000269399
1560.553885089,0.998561382,0.000269204
1560.574319249,0.998980284,0.000269458
1560.594753309,0.998882711,0.000269461
1560.615187569,0.999005616,0.000269447
1560.635621729,0.998603702,0.000269285
1560.656055890,0.999046743,0.000269328
1560.676490051,0.999003530,0.000269381
1560.696924212,0.999120831,0.000269379
1560.737792535,0.999090731,0.000269405
1560.758226697,0.999831438,0.000269316
1560.778660959,0.999061882,0.000269412
1560.799095021,0.998367667,0.000269304
1560.819529184,0.998979688,0.000269302
1561.003436758,0.998755872,0.000269386
1561.146475917,0.999182880,0.000269563
1561.207778417,1.001216888,0.000269806
1561.248646752,0.999307871,0.000269576
1561.269081019,0.998960376,0.000269515
1561.330383524,0.998852372,0.000269301
1561.371251861,0.999276400,0.000269478
1561.412120200,0.999297976,0.000269680
1561.432554469,0.999471843,0.000269418
1561.452988539,0.999100447,0.000269421
1561.493856879,0.998904824,0.000269635
1561.514291050,0.999862671,0.000269539
1561.534725220,0.998942494,0.000269494
1561.555159491,0.999215484,0.000269460
1561.575593562,0.999395907,0.000269579
1561.596027734,0.999094307,0.000269614
1561.616462005,0.999689937,0.000269530
1561.636896077,0.999300778,0.000269590
1561.657330349,0.998623192,0.000269508
1561.677764522,0.999312282,0.000269537
1561.698198594,0.999323606,0.000269605
1561.718632867,0.999349415,0.000269650
1561.739067040,0.999790967,0.000269653
1561.759501113,0.999445319,0.000269635
1561.779935386,0.999763310,0.000269741
1561.820803834,0.999167681,0.000269475
1561.861672082,0.999013424,0.000269509
1561.882106357,0.999553442,0.000269724
1561.902540432,0.999286592,0.000269617
1561.922974607,0.999239385,0.000269594
1561.943408882,0.999768615,0.000269677
1561.963842958,0.999396801,0.000269490
1562.004711409,0.999416828,0.000269711
1562.025145585,1.000625014,0.000269596
1562.045579762,0.999501586,0.000269677
1562.086448015,0.999231398,0.000269628
1562.106882292,0.998943508,0.000269527
1562.127316470,0.999282181,0.000269609
1562.168184825,0.999788880,0.000269550
1562.188619003,0.999374151,0.000269549
1562.209053281,0.999323010,0.000269612
1562.229487360,0.999842942,0.000269691
1562.249921539,0.999452770,0.000269551
1562.270355817,0.999264657,0.000269615
1562.290789897,0.998945355,0.000269506
1562.311224076,0.999369860,0.000269465
1562.331658356,0.999178708,0.000269648
1562.352092435,0.999364495,0.000269673
1562.372526715,0.999743402,0.000269644
1562.392960896,0.999064803,0.000269655
1562.413394976,0.999429524,0.000269657
1562.433829257,1.000170588,0.000269764
1562.474697519,0.999227762,0.000269496
1562.495131800,0.999701679,0.000269712
1562.515565982,0.998935401,0.000269498
1562.536000164,0.999250472,0.000269615
1562.556434346,0.999460399,0.000269593
1562.576868528,0.999506354,0.000269438
1562.597302811,0.999536335,0.000269596
1562.617736894,0.999341965,0.000269601
1562.638171077,0.999294162,0.000269640
1562.658605360,0.999956727,0.000269727
1562.679039543,0.999485910,0.000269554
1562.699473627,0.998754025,0.000269553
1562.719907911,0.999155939,0.000269664
1562.740341995,0.999622703,0.000269592
1562.781210464,0.999395669,0.000269709
1562.801644549,0.999244750,0.000269701
1562.822078834,0.999550879,0.000269626
1562.842513019,0.999017715,0.000269559
1562.862947105,0.999150693,0.000269499
1562.883381390,1.000112057,0.000269697
1562.903815576,0.999586940,0.000269603
1562.924249662,0.999464750,0.000269590
1562.944683949,0.999247789,0.000269702
1562.965118135,0.998936772,0.000269611
1562.985552422,0.999834657,0.000269666
1563.005986509,0.999650836,0.000269664
1563.046854984,0.999101877,0.000269594
1563.067289072,0.999314964,0.000269648
1563.087723260,0.998915732,0.000269610
1563.108157548,0.999404132,0.000269608
1563.128591636,0.998742521,0.000269593
1563.149025925,0.999448121,0.000269503
1563.169460114,0.999966025,0.000269597
1563.189894303,0.999644697,0.000269419
1563.210328492,0.999314845,0.000269607
1563.230762681,0.999273479,0.000269675
1563.251196871,0.999314606,0.000269494
1563.271631061,0.999123633,0.000269635
1563.292065251,0.999520063,0.000269665
1563.312499442,1.000237584,0.000269618
1563.332933733,0.999850810,0.000269607
1563.353367823,0.998978853,0.000269504
